621,2.16E-01,1.42E-01,8.23E-02,5.60E-02,3.85E-01,2.54E-01,1.71E-01,1.15E-01
622,2.14E-01,1.40E-01,8.07E-02,5.49E-02,3.82E-01,2.54E-01,1.72E-01,1.15E-01
623,2.16E-01,1.43E-01,8.13E-02,5.69E-02,3.82E-01,2.55E-01,1.72E-01,1.15E-01
624,2.16E-01,1.43E-01,8.33E-02,5.81E-02,3.83E-01,2.53E-01,1.71E-01,1.14E-01
625,2.15E-01,1.41E-01,8.28E-02,5.62E-02,3.82E-01,2.53E-01,1.68E-01,1.12E-01
626,2.15E-01,1.40E-01,8.10E-02,5.71E-02,3.80E-01,2.53E-01,1.70E-01,1.13E-01
627,2.13E-01,1.39E-01,8.25E-02,5.79E-02,3.81E-01,2.52E-01,1.70E-01,1.13E-01
628,2.12E-01,1.40E-01,8.33E-02,5.82E-02,3.81E-01,2.52E-01,1.69E-01,1.12E-01
629,2.13E-01,1.39E-01,8.26E-02,5.62E-02,3.81E-01,2.53E-01,1.70E-01,1.12E-01
630,2.15E-01,1.38E-01,8.18E-02,5.77E-02,3.82E-01,2.53E-01,1.72E-01,1.13E-01
631,2.13E-01,1.38E-01,8.24E-02,5.74E-02,3.81E-01,2.53E-01,1.71E-01,1.12E-01
632,2.11E-01,1.39E-01,8.31E-02,5.66E-02,3.79E-01,2.55E-01,1.70E-01,1.12E-01
633,2.12E-01,1.38E-01,8.27E-02,5.66E-02,3.81E-01,2.54E-01,1.70E-01,1.13E-01
634,2.13E-01,1.38E-01,8.22E-02,5.87E-02,3.81E-01,2.52E-01,1.70E-01,1.13E-01
635,2.13E-01,1.39E-01,8.21E-02,5.77E-02,3.80E-01,2.53E-01,1.71E-01,1.14E-01
636,2.11E-01,1.38E-01,8.11E-02,5.64E-02,3.80E-01,2.55E-01,1.71E-01,1.15E-01
637,2.13E-01,1.37E-01,8.13E-02,5.64E-02,3.80E-01,2.55E-01,1.71E-01,1.14E-01
638,2.14E-01,1.38E-01,8.24E-02,5.81E-02,3.82E-01,2.55E-01,1.71E-01,1.14E-01
639,2.13E-01,1.39E-01,8.31E-02,5.81E-02,3.82E-01,2.55E-01,1.71E-01,1.14E-01
640,2.11E-01,1.37E-01,8.15E-02,5.73E-02,3.80E-01,2.55E-01,1.71E-01,1.14E-01
641,2.12E-01,1.37E-01,8.12E-02,5.77E-02,3.81E-01,2.54E-01,1.72E-01,1.15E-01
642,2.12E-01,1.38E-01,8.32E-02,5.74E-02,3.82E-01,2.55E-01,1.71E-01,1.13E-01
643,2.12E-01,1.37E-01,8.40E-02,5.81E-02,3.81E-01,2.56E-01,1.72E-01,1.13E-01
644,2.14E-01,1.38E-01,8.22E-02,5.94E-02,3.83E-01,2.56E-01,1.74E-01,1.15E-01
645,2.16E-01,1.38E-01,8.25E-02,5.94E-02,3.86E-01,2.57E-01,1.75E-01,1.16E-01
646,2.15E-01,1.37E-01,8.28E-02,5.79E-02,3.85E-01,2.59E-01,1.73E-01,1.14E-01
647,2.15E-01,1.37E-01,8.32E-02,5.87E-02,3.85E-01,2.60E-01,1.74E-01,1.15E-01
648,2.15E-01,1.37E-01,8.43E-02,5.94E-02,3.87E-01,2.59E-01,1.75E-01,1.16E-01
649,2.15E-01,1.38E-01,8.39E-02,5.97E-02,3.87E-01,2.58E-01,1.76E-01,1.15E-01
650,2.15E-01,1.39E-01,8.35E-02,5.88E-02,3.88E-01,2.60E-01,1.78E-01,1.16E-01
651,2.14E-01,1.38E-01,8.42E-02,5.81E-02,3.88E-01,2.61E-01,1.77E-01,1.17E-01
652,2.16E-01,1.39E-01,8.47E-02,5.94E-02,3.89E-01,2.60E-01,1.76E-01,1.16E-01
653,2.17E-01,1.40E-01,8.33E-02,5.82E-02,3.89E-01,2.63E-01,1.77E-01,1.17E-01
654,2.17E-01,1.39E-01,8.30E-02,5.74E-02,3.90E-01,2.64E-01,1.78E-01,1.17E-01
655,2.18E-01,1.37E-01,8.35E-02,6.01E-02,3.92E-01,2.63E-01,1.80E-01,1.18E-01
656,2.19E-01,1.40E-01,8.52E-02,6.05E-02,3.94E-01,2.64E-01,1.79E-01,1.18E-01
657,2.18E-01,1.39E-01,8.41E-02,5.97E-02,3.94E-01,2.65E-01,1.79E-01,1.17E-01
658,2.19E-01,1.38E-01,8.35E-02,6.12E-02,3.94E-01,2.65E-01,1.80E-01,1.18E-01
659,2.20E-01,1.40E-01,8.57E-02,6.18E-02,3.95E-01,2.66E-01,1.83E-01,1.20E-01
660,2.20E-01,1.41E-01,8.57E-02,6.07E-02,3.94E-01,2.67E-01,1.82E-01,1.19E-01
661,2.21E-01,1.41E-01,8.45E-02,6.05E-02,3.95E-01,2.67E-01,1.79E-01,1.18E-01
662,2.22E-01,1.41E-01,8.55E-02,6.18E-02,3.95E-01,2.66E-01,1.82E-01,1.19E-01
663,2.21E-01,1.41E-01,8.58E-02,6.20E-02,3.96E-01,2.65E-01,1.81E-01,1.17E-01
664,2.20E-01,1.42E-01,8.54E-02,6.10E-02,3.95E-01,2.66E-01,1.80E-01,1.17E-01
665,2.19E-01,1.41E-01,8.34E-02,5.96E-02,3.94E-01,2.66E-01,1.80E-01,1.17E-01
666,2.19E-01,1.40E-01,8.41E-02,5.98E-02,3.96E-01,2.65E-01,1.79E-01,1.15E-01
667,2.18E-01,1.39E-01,8.29E-02,5.87E-02,3.94E-01,2.64E-01,1.80E-01,1.14E-01
668,2.17E-01,1.39E-01,8.23E-02,5.82E-02,3.93E-01,2.64E-01,1.81E-01,1.16E-01
669,2.19E-01,1.40E-01,8.28E-02,6.01E-02,3.95E-01,2.64E-01,1.78E-01,1.17E-01
670,2.21E-01,1.42E-01,8.51E-02,6.12E-02,3.94E-01,2.64E-01,1.77E-01,1.16E-01
671,2.21E-01,1.43E-01,8.65E-02,6.09E-02,3.93E-01,2.65E-01,1.78E-01,1.18E-01
672,2.21E-01,1.43E-01,8.52E-02,6.21E-02,3.93E-01,2.64E-01,1.80E-01,1.20E-01
673,2.22E-01,1.44E-01,8.56E-02,6.31E-02,3.93E-01,2.63E-01,1.79E-01,1.18E-01
674,2.22E-01,1.45E-01,8.69E-02,6.19E-02,3.93E-01,2.63E-01,1.78E-01,1.16E-01
675,2.20E-01,1.42E-01,8.55E-02,6.14E-02,3.92E-01,2.64E-01,1.78E-01,1.16E-01
676,2.22E-01,1.42E-01,8.45E-02,6.21E-02,3.92E-01,2.62E-01,1.78E-01,1.17E-01
677,2.21E-01,1.42E-01,8.55E-02,6.15E-02,3.90E-01,2.62E-01,1.77E-01,1.17E-01
678,2.19E-01,1.41E-01,8.61E-02,6.11E-02,3.89E-01,2.62E-01,1.75E-01,1.15E-01
679,2.20E-01,1.41E-01,8.67E-02,6.20E-02,3.87E-01,2.60E-01,1.76E-01,1.15E-01
680,2.22E-01,1.42E-01,8.75E-02,6.30E-02,3.89E-01,2.58E-01,1.76E-01,1.15E-01
681,2.21E-01,1.41E-01,8.65E-02,6.34E-02,3.88E-01,2.58E-01,1.75E-01,1.14E-01
682,2.19E-01,1.40E-01,8.47E-02,6.25E-02,3.86E-01,2.58E-01,1.74E-01,1.12E-01
683,2.18E-01,1.40E-01,8.57E-02,6.21E-02,3.84E-01,2.56E-01,1.75E-01,1.12E-01
684,2.19E-01,1.40E-01,8.68E-02,6.24E-02,3.84E-01,2.54E-01,1.74E-01,1.11E-01
685,2.17E-01,1.41E-01,8.56E-02,6.09E-02,3.82E-01,2.54E-01,1.71E-01,1.09E-01
686,2.16E-01,1.38E-01,8.30E-02,6.01E-02,3.81E-01,2.52E-01,1.70E-01,1.10E-01
687,2.14E-01,1.35E-01,8.02E-02,5.88E-02,3.78E-01,2.49E-01,1.67E-01,1.08E-01
688,2.13E-01,1.36E-01,7.97E-02,5.64E-02,3.76E-01,2.47E-01,1.63E-01,1.04E-01
689,2.12E-01,1.39E-01,8.24E-02,5.73E-02,3.76E-01,2.49E-01,1.64E-01,1.07E-01
690,2.17E-01,1.43E-01,8.77E-02,6.40E-02,3.79E-01,2.50E-01,1.68E-01,1.11E-01
691,2.17E-01,1.40E-01,8.55E-02,6.30E-02,3.78E-01,2.49E-01,1.68E-01,1.09E-01
692,2.16E-01,1.39E-01,8.52E-02,6.29E-02,3.76E-01,2.49E-01,1.68E-01,1.10E-01
693,2.15E-01,1.39E-01,8.46E-02,6.36E-02,3.74E-01,2.47E-01,1.65E-01,1.11E-01
694,2.14E-01,1.40E-01,8.61E-02,6.19E-02,3.72E-01,2.46E-01,1.65E-01,1.09E-01
695,2.14E-01,1.38E-01,8.61E-02,6.20E-02,3.70E-01,2.46E-01,1.64E-01,1.08E-01
696,2.13E-01,1.37E-01,8.55E-02,6.34E-02,3.69E-01,2.44E-01,1.63E-01,1.08E-01
697,2.13E-01,1.38E-01,8.72E-02,6.21E-02,3.66E-01,2.43E-01,1.62E-01,1.08E-01
698,2.11E-01,1.38E-01,8.71E-02,6.10E-02,3.64E-01,2.43E-01,1.62E-01,1.07E-01
699,2.11E-01,1.36E-01,8.57E-02,6.22E-02,3.63E-01,2.42E-01,1.63E-01,1.08E-01
700,2.12E-01,1.37E-01,8.63E-02,6.29E-02,3.64E-01,2.41E-01,1.62E-01,1.07E-01
701,2.09E-01,1.36E-01,8.69E-02,6.21E-02,3.62E-01,2.40E-01,1.60E-01,1.07E-01
702,2.09E-01,1.35E-01,8.52E-02,6.26E-02,3.61E-01,2.39E-01,1.60E-01,1.06E-01
703,2.08E-01,1.35E-01,8.56E-02,6.26E-02,3.58E-01,2.39E-01,1.60E-01,1.07E-01
704,2.08E-01,1.35E-01,8.66E-02,6.33E-02,3.56E-01,2.39E-01,1.60E-01,1.07E-01
705,2.08E-01,1.34E-01,8.63E-02,6.31E-02,3.55E-01,2.38E-01,1.58E-01,1.07E-01
706,2.07E-01,1.33E-01,8.57E-02,6.33E-02,3.56E-01,2.37E-01,1.59E-01,1.07E-01
707,2.08E-01,1.33E-01,8.59E-02,6.40E-02,3.54E-01,2.37E-01,1.58E-01,1.08E-01
708,2.08E-01,1.34E-01,8.65E-02,6.45E-02,3.54E-01,2.39E-01,1.58E-01,1.08E-01
709,2.07E-01,1.35E-01,8.79E-02,6.32E-02,3.53E-01,2.39E-01,1.58E-01,1.07E-01
710,2.09E-01,1.33E-01,8.66E-02,6.58E-02,3.54E-01,2.39E-01,1.60E-01,1.08E-01
711,2.10E-01,1.35E-01,8.72E-02,6.66E-02,3.55E-01,2.40E-01,1.60E-01,1.08E-01
712,2.09E-01,1.35E-01,8.68E-02,6.48E-02,3.54E-01,2.38E-01,1.60E-01,1.07E-01
713,2.10E-01,1.35E-01,8.70E-02,6.47E-02,3.53E-01,2.39E-01,1.61E-01,1.08E-01
714,2.11E-01,1.36E-01,8.74E-02,6.66E-02,3.55E-01,2.41E-01,1.62E-01,1.09E-01
715,2.11E-01,1.37E-01,8.78E-02,6.69E-02,3.56E-01,2.42E-01,1.62E-01,1.08E-01
716,2.11E-01,1.35E-01,8.80E-02,6.68E-02,3.57E-01,2.44E-01,1.65E-01,1.10E-01
717,2.12E-01,1.36E-01,8.92E-02,6.60E-02,3.58E-01,2.45E-01,1.65E-01,1.11E-01
718,2.13E-01,1.38E-01,9.02E-02,6.65E-02,3.59E-01,2.45E-01,1.66E-01,1.11E-01
719,2.15E-01,1.38E-01,9.05E-02,6.78E-02,3.60E-01,2.48E-01,1.69E-01,1.11E-01
720,2.16E-01,1.38E-01,8.93E-02,6.80E-02,3.61E-01,2.50E-01,1.71E-01,1.13E-01
721,2.18E-01,1.40E-01,9.12E-02,6.85E-02,3.64E-01,2.51E-01,1.70E-01,1.13E-01
722,2.18E-01,1.40E-01,9.29E-02,6.89E-02,3.65E-01,2.53E-01,1.69E-01,1.13E-01
723,2.21E-01,1.41E-01,9.38E-02,6.91E-02,3.68E-01,2.56E-01,1.72E-01,1.13E-01
724,2.24E-01,1.41E-01,9.35E-02,7.05E-02,3.69E-01,2.56E-01,1.73E-01,1.15E-01
725,2.26E-01,1.43E-01,9.51E-02,7.23E-02,3.73E-01,2.59E-01,1.76E-01,1.17E-01
726,2.25E-01,1.45E-01,9.60E-02,7.08E-02,3.74E-01,2.62E-01,1.76E-01,1.17E-01
727,2.27E-01,1.46E-01,9.78E-02,7.22E-02,3.78E-01,2.64E-01,1.80E-01,1.18E-01
728,2.29E-01,1.47E-01,9.92E-02,7.37E-02,3.81E-01,2.65E-01,1.83E-01,1.21E-01
729,2.33E-01,1.51E-01,1.01E-01,7.50E-02,3.84E-01,2.68E-01,1.83E-01,1.21E-01
730,2.34E-01,1.51E-01,1.02E-01,7.45E-02,3.86E-01,2.72E-01,1.85E-01,1.22E-01
731,2.37E-01,1.51E-01,1.02E-01,7.55E-02,3.89E-01,2.76E-01,1.87E-01,1.24E-01
732,2.40E-01,1.54E-01,1.02E-01,7.57E-02,3.93E-01,2.76E-01,1.87E-01,1.26E-01
733,2.45E-01,1.58E-01,1.04E-01,7.61E-02,3.97E-01,2.79E-01,1.90E-01,1.27E-01
734,2.48E-01,1.58E-01,1.04E-01,7.62E-02,4.00E-01,2.83E-01,1.94E-01,1.30E-01
735,2.53E-01,1.61E-01,1.05E-01,7.80E-02,4.07E-01,2.87E-01,1.98E-01,1.33E-01
736,2.54E-01,1.64E-01,1.09E-01,7.84E-02,4.10E-01,2.90E-01,1.99E-01,1.33E-01
737,2.60E-01,1.66E-01,1.11E-01,7.97E-02,4.17E-01,2.96E-01,2.03E-01,1.36E-01
738,2.65E-01,1.68E-01,1.11E-01,7.99E-02,4.23E-01,2.98E-01,2.06E-01,1.37E-01
739,2.72E-01,1.73E-01,1.17E-01,8.08E-02,4.32E-01,3.05E-01,2.11E-01,1.39E-01
740,2.73E-01,1.77E-01,1.19E-01,8.11E-02,4.36E-01,3.10E-01,2.14E-01,1.41E-01
741,2.77E-01,1.80E-01,1.21E-01,8.20E-02,4.41E-01,3.15E-01,2.17E-01,1.45E-01
742,2.81E-01,1.83E-01,1.23E-01,8.35E-02,4.47E-01,3.17E-01,2.20E-01,1.46E-01
743,2.86E-01,1.88E-01,1.26E-01,8.53E-02,4.56E-01,3.22E-01,2.26E-01,1.48E-01
744,2.90E-01,1.92E-01,1.28E-01,8.53E-02,4.61E-01,3.28E-01,2.28E-01,1.51E-01
745,2.96E-01,1.95E-01,1.32E-01,8.69E-02,4.68E-01,3.32E-01,2.31E-01,1.52E-01
746,3.01E-01,1.98E-01,1.34E-01,8.85E-02,4.74E-01,3.34E-01,2.31E-01,1.54E-01
747,3.10E-01,2.03E-01,1.38E-01,9.06E-02,4.84E-01,3.41E-01,2.36E-01,1.59E-01
748,3.13E-01,2.05E-01,1.41E-01,9.22E-02,4.90E-01,3.43E-01,2.41E-01,1.62E-01
749,3.21E-01,2.09E-01,1.45E-01,9.47E-02,5.03E-01,3.48E-01,2.47E-01,1.67E-01
750,3.26E-01,2.15E-01,1.49E-01,9.61E-02,5.09E-01,3.53E-01,2.47E-01,1.68E-01
751,3.31E-01,2.20E-01,1.51E-01,9.72E-02,5.18E-01,3.60E-01,2.51E-01,1.70E-01
752,3.37E-01,2.22E-01,1.52E-01,1.01E-01,5.26E-01,3.65E-01,2.55E-01,1.74E-01
753,3.43E-01,2.26E-01,1.56E-01,1.02E-01,5.37E-01,3.68E-01,2.55E-01,1.76E-01
754,3.44E-01,2.28E-01,1.60E-01,1.02E-01,5.42E-01,3.71E-01,2.57E-01,1.75E-01
755,3.49E-01,2.33E-01,1.62E-01,1.04E-01,5.51E-01,3.75E-01,2.62E-01,1.79E-01
756,3.54E-01,2.36E-01,1.65E-01,1.07E-01,5.55E-01,3.78E-01,2.63E-01,1.81E-01
757,3.59E-01,2.39E-01,1.70E-01,1.09E-01,5.65E-01,3.80E-01,2.65E-01,1.82E-01
758,3.62E-01,2.43E-01,1.71E-01,1.09E-01,5.69E-01,3.83E-01,2.67E-01,1.85E-01
759,3.64E-01,2.46E-01,1.75E-01,1.11E-01,5.73E-01,3.86E-01,2.71E-01,1.88E-01
760,3.67E-01,2.47E-01,1.76E-01,1.13E-01,5.77E-01,3.85E-01,2.71E-01,1.88E-01
761,3.72E-01,2.49E-01,1.78E-01,1.13E-01,5.83E-01,3.88E-01,2.71E-01,1.90E-01
762,3.73E-01,2.51E-01,1.80E-01,1.13E-01,5.86E-01,3.92E-01,2.72E-01,1.91E-01
763,3.76E-01,2.53E-01,1.85E-01,1.16E-01,5.90E-01,3.93E-01,2.76E-01,1.93E-01
764,3.80E-01,2.57E-01,1.89E-01,1.17E-01,5.93E-01,3.97E-01,2.76E-01,1.94E-01
765,3.84E-01,2.58E-01,1.90E-01,1.17E-01,5.98E-01,3.99E-01,2.76E-01,1.95E-01
766,3.84E-01,2.57E-01,1.88E-01,1.18E-01,6.00E-01,4.00E-01,2.78E-01,1.97E-01
767,3.86E-01,2.62E-01,1.91E-01,1.22E-01,6.06E-01,4.00E-01,2.79E-01,1.98E-01
768,3.87E-01,2.64E-01,1.94E-01,1.22E-01,6.09E-01,4.03E-01,2.78E-01,1.98E-01
769,3.88E-01,2.67E-01,1.94E-01,1.23E-01,6.11E-01,4.04E-01,2.78E-01,1.99E-01
770,3.90E-01,2.67E-01,1.94E-01,1.23E-01,6.11E-01,4.05E-01,2.78E-01,1.99E-01
771,3.91E-01,2.68E-01,1.95E-01,1.24E-01,6.15E-01,4.04E-01,2.81E-01,1.99E-01
772,3.88E-01,2.66E-01,1.95E-01,1.22E-01,6.13E-01,4.04E-01,2.80E-01,1.97E-01
773,3.90E-01,2.67E-01,1.96E-01,1.23E-01,6.17E-01,4.04E-01,2.82E-01,1.98E-01
774,3.93E-01,2.68E-01,1.98E-01,1.24E-01,6.22E-01,4.05E-01,2.83E-01,1.98E-01
775,3.92E-01,2.70E-01,1.99E-01,1.24E-01,6.19E-01,4.03E-01,2.81E-01,1.99E-01
776,3.90E-01,2.69E-01,1.98E-01,1.23E-01,6.17E-01,4.06E-01,2.79E-01,2.00E-01
777,3.93E-01,2.69E-01,1.99E-01,1.25E-01,6.22E-01,4.07E-01,2.84E-01,2.00E-01
778,3.93E-01,2.69E-01,2.01E-01,1.26E-01,6.24E-01,4.08E-01,2.85E-01,2.00E-01
779,3.94E-01,2.70E-01,1.99E-01,1.26E-01,6.20E-01,4.07E-01,2.83E-01,1.99E-01
780,3.97E-01,2.70E-01,2.00E-01,1.27E-01,6.21E-01,4.08E-01,2.82E-01,2.01E-01
781,4.00E-01,2.71E-01,2.00E-01,1.26E-01,6.22E-01,4.09E-01,2.86E-01,2.01E-01
782,3.99E-01,2.72E-01,2.01E-01,1.24E-01,6.23E-01,4.08E-01,2.84E-01,2.00E-01
783,3.99E-01,2.74E-01,2.04E-01,1.27E-01,6.25E-01,4.10E-01,2.84E-01,2.01E-01
784,3.98E-01,2.75E-01,2.04E-01,1.29E-01,6.26E-01,4.11E-01,2.85E-01,2.01E-01
785,3.97E-01,2.75E-01,2.04E-01,1.29E-01,6.23E-01,4.07E-01,2.83E-01,2.02E-01
786,3.97E-01,2.76E-01,2.05E-01,1.27E-01,6.25E-01,4.10E-01,2.83E-01,2.04E-01
787,4.00E-01,2.79E-01,2.06E-01,1.27E-01,6.27E-01,4.10E-01,2.83E-01,2.03E-01
788,4.05E-01,2.81E-01,2.08E-01,1.28E-01,6.30E-01,4.09E-01,2.86E-01,2.05E-01
789,4.08E-01,2.80E-01,2.10E-01,1.29E-01,6.31E-01,4.10E-01,2.88E-01,2.04E-01
790,4.08E-01,2.78E-01,2.10E-01,1.29E-01,6.29E-01,4.10E-01,2.88E-01,2.01E-01
791,4.10E-01,2.80E-01,2.10E-01,1.31E-01,6.30E-01,4.09E-01,2.86E-01,2.02E-01
792,4.12E-01,2.86E-01,2.12E-01,1.33E-01,6.33E-01,4.09E-01,2.84E-01,2.02E-01
793,4.09E-01,2.83E-01,2.13E-01,1.32E-01,6.31E-01,4.09E-01,2.79E-01,2.02E-01
794,4.10E-01,2.80E-01,2.12E-01,1.33E-01,6.29E-01,4.06E-01,2.80E-01,2.05E-01
795,4.10E-01,2.82E-01,2.11E-01,1.36E-01,6.29E-01,4.07E-01,2.84E-01,2.05E-01
796,4.14E-01,2.84E-01,2.12E-01,1.37E-01,6.32E-01,4.09E-01,2.86E-01,2.06E-01
797,4.18E-01,2.86E-01,2.16E-01,1.37E-01,6.33E-01,4.13E-01,2.86E-01,2.06E-01
798,4.19E-01,2.89E-01,2.17E-01,1.36E-01,6.30E-01,4.13E-01,2.86E-01,2.05E-01
799,4.22E-01,2.92E-01,2.18E-01,1.39E-01,6.25E-01,4.12E-01,2.85E-01,2.04E-01
800,4.21E-01,2.93E-01,2.19E-01,1.40E-01,6.28E-01,4.13E-01,2.84E-01,2.05E-01
